CAST_ID,SOURCE,CARBON,VANADIUM,TITANIUM,NIOBIUM,MANGANESE,PHOSPHORUS,SULPHUR,SILICON
V78340,CC3,0.06,0.002,0.0,0.0,0.437,0.013,0.004,0.008
V78339,CC2,0.051,0.003,0.012,0.0,0.631,0.015,0.003,0.064
V78581,CC2,0.071,0.002,0.0,0.009,0.513,0.019,0.006,0.011
V78582,CC1,0.002,0.001,0.059,0.001,0.08,0.017,0.006,0.005
V78692,CC1,0.064,0.001,0.001,0.001,0.248,0.022,0.007,0.008
V78691,CC2,0.64,0.001,0.001,0.001,0.7,0.018,0.006,0.266
V75580,CC3,0.054,0.001,0.0,0.0,0.25,0.008,0.003,0.004
V75727,CC2,0.058,0.003,0.0,0.023,0.892,0.032,0.004,0.012
V75729,CC2,0.057,0.003,0.0,0.021,0.865,0.016,0.003,0.013
V75730,CC1,0.002,0.001,0.056,0.001,0.078,0.012,0.006,0.006
V75894,CC3,0.045,0.001,0.0,0.0,0.2,0.025,0.008,0.007
V76472,CC2,0.049,0.001,0.001,0.001,0.205,0.014,0.01,0.007
V76503,CC2,0.06,0.001,0.001,0.001,0.3,0.015,0.005,0.01
V80017,CC1,0.0022,0.001,0.049,0.001,0.605,0.035,0.008,0.005
V80021,CC1,0.002,0.001,0.059,0.014,0.549,0.029,0.006,0.006
V80028,CC3,0.0376,0.001,0.001,0.001,0.16,0.01,0.008,0.005
V80029,CC1,0.0022,0.001,0.057,0.015,0.56,0.031,0.007,0.006
V80031,CC3,0.0394,0.001,0.001,0.001,0.158,0.011,0.007,0.008
V80034,CC2,0.0554,0.001,0.001,0.001,0.185,0.011,0.015,0.01
V80032,CC1,0.0025,0.001,0.058,0.015,0.555,0.028,0.007,0.006
V80057,CC2,0.04,0.001,0.001,0.001,0.158,0.01,0.005,0.008
V80059,CC2,0.041,0.001,0.001,0.001,0.162,0.008,0.004,0.005
V80085,CC3,0.048,0.001,0.0,0.0,0.206,0.015,0.011,0.01
V80087,CC1,0.002,0.001,0.044,0.013,0.146,0.03,0.006,0.004
V80089,CC3,0.04,0.001,0.0,0.0,0.222,0.016,0.004,0.02
V80091,CC2,0.056,0.003,0.017,0.041,0.565,0.023,0.007,0.011
V80092,CC3,0.065,0.001,0.0,0.0,0.188,0.01,0.008,0.009
V80105,CC3,0.045,0.001,0.001,0.001,0.185,0.02,0.008,0.008
V80108,CC1,0.0025,0.001,0.057,0.001,0.08,0.014,0.008,0.004
V80224,CC1,0.0019,0.001,0.06,0.001,0.074,0.013,0.007,0.003
V80352,CC2,0.09,0.036,0.001,0.001,0.62,0.016,0.005,0.013
V80385,CC3,0.049,0.001,0.001,0.001,0.196,0.014,0.004,0.008
V80389,CC3,0.047,0.001,0.0,0.0,0.201,0.021,0.006,0.008
V80402,CC2,0.09,0.004,0.001,0.009,1.049,0.024,0.002,0.026
V79264,CC2,0.085,0.001,0.001,0.001,1.871,0.016,0.007,0.451
V79270,CC2,0.066,0.003,0.001,0.0,1.802,0.014,0.008,0.418
V79272,CC3,0.029,0.001,0.0,0.0,0.182,0.01,0.008,0.003
V79352,CC2,0.089,0.001,0.001,0.007,1.07,0.015,0.005,0.013
V79368,CC1,0.0019,0.001,0.057,0.001,0.083,0.015,0.007,0.007
V79367,CC2,0.13,0.001,0.001,0.02,1.362,0.027,0.005,0.249
V79376,CC3,0.067,0.001,0.0,0.0,0.189,0.016,0.004,0.008
V79371,CC1,0.0018,0.001,0.053,0.001,0.074,0.015,0.006,0.005
V79401,CC1,0.0018,0.001,0.053,0.001,0.075,0.011,0.007,0.006
V79404,CC1,0.0015,0.001,0.057,0.001,0.074,0.011,0.006,0.006
V79426,CC1,0.045,0.001,0.001,0.001,0.2,0.016,0.01,0.008
V79429,CC3,0.049,0.001,0.001,0.001,0.168,0.011,0.007,0.009
V79430,CC2,0.041,0.001,0.001,0.001,0.168,0.01,0.007,0.006
V79441,CC3,0.032,0.001,0.0,0.0,0.195,0.017,0.004,0.006
V79449,CC3,0.038,0.001,0.0,0.0,0.21,0.018,0.008,0.008
V78575,CC3,0.043,0.001,0.0,0.0,0.197,0.011,0.011,0.01
V78709,CC3,0.04,0.001,0.001,0.001,0.182,0.013,0.005,0.013
V78765,CC3,0.06,0.001,0.001,0.001,0.34,0.025,0.005,0.006
V78768,CC3,0.06,0.001,0.001,0.001,0.328,0.026,0.005,0.009
V78810,CC2,0.052,0.002,0.0,0.0,0.414,0.02,0.005,0.006
V78922,CC3,0.061,0.001,0.001,0.001,0.362,0.02,0.005,0.021
V78982,CC1,0.0019,0.001,0.001,0.001,0.363,0.045,0.006,0.005
V80331,CC1,0.055,0.001,0.0,0.0,0.198,0.015,0.012,0.008
V80398,CC3,0.051,0.001,0.001,0.0,0.4,0.016,0.001,0.022
V80399,CC2,0.081,0.001,0.0,0.008,1.038,0.018,0.006,0.007
V80403,CC3,0.051,0.001,0.0,0.0,0.206,0.017,0.004,0.007
V77113,CC1,0.002,0.001,0.06,0.001,0.087,0.011,0.006,0.006
V78993,CC2,0.12,0.002,0.0,0.0,0.432,0.024,0.006,0.01
V80409,CC1,0.0017,0.001,0.056,0.001,0.086,0.016,0.007,0.005
V80422,CC1,0.0018,0.001,0.06,0.001,0.081,0.014,0.007,0.006
V80426,CC2,0.19,0.001,0.001,0.001,0.81,0.015,0.005,0.017
V80442,CC1,0.0023,0.001,0.054,0.001,0.08,0.012,0.005,0.006
V80445,CC3,0.057,0.001,0.001,0.001,0.194,0.014,0.006,0.005
V80570,CC1,0.0021,0.001,0.047,0.001,0.645,0.046,0.008,0.007
V80582,CC1,0.0024,0.001,0.051,0.001,0.633,0.04,0.01,0.005
V80580,CC2,0.054,0.004,0.018,0.01,0.767,0.017,0.004,0.052
V80650,CC2,0.063,0.001,0.001,0.01,0.628,0.025,0.006,0.082
V80732,CC3,0.06,0.001,0.0,0.0,0.381,0.029,0.01,0.008
V80728,CC2,0.14,0.001,0.001,0.024,1.317,0.025,0.01,0.428
V80733,CC3,0.055,0.002,0.0,0.0,0.361,0.02,0.007,0.014
V80744,CC1,0.0018,0.001,0.055,0.001,0.085,0.013,0.008,0.003
V80745,CC3,0.057,0.002,0.0,0.0,0.374,0.016,0.006,0.01
V80749,CC3,0.051,0.001,0.0,0.0,0.358,0.018,0.008,0.011
V80750,CC1,0.0016,0.001,0.058,0.001,0.077,0.012,0.007,0.004
V80748,CC2,0.03,0.001,0.0,0.0,0.169,0.016,0.007,0.008
V77951,CC3,0.052,0.001,0.0,0.0,0.203,0.015,0.006,0.007
V80247,CC2,0.077,0.001,0.028,0.04,0.83,0.016,0.006,0.018
V80246,CC3,0.046,0.001,0.001,0.001,0.21,0.012,0.011,0.006
V80249,CC3,0.05,0.001,0.001,0.001,0.209,0.014,0.008,0.007
V80269,CC3,0.037,0.001,0.0,0.0,0.174,0.011,0.007,0.009
V80264,CC2,0.12,0.002,0.0,0.0,0.727,0.011,0.013,0.008
V80285,CC2,0.07,0.002,0.028,0.033,0.84,0.017,0.005,0.017
V80286,CC3,0.05,0.001,0.001,0.001,0.25,0.016,0.006,0.009
V80288,CC1,0.002,0.001,0.052,0.001,0.068,0.008,0.007,0.004
V80298,CC3,0.052,0.001,0.0,0.0,0.241,0.023,0.007,0.007
V80306,CC3,0.045,0.001,0.001,0.001,0.19,0.014,0.004,0.012
V80335,CC3,0.05,0.001,0.0,0.0,0.213,0.017,0.008,0.013
V80349,CC3,0.044,0.001,0.001,0.0,0.23,0.023,0.007,0.013
V80350,CC1,0.002,0.001,0.063,0.001,0.082,0.013,0.006,0.005
V80347,CC2,0.09,0.031,0.001,0.001,0.6,0.013,0.004,0.011
V80495,CC1,0.0022,0.001,0.031,0.013,0.063,0.011,0.006,0.005
V80500,CC2,0.063,0.001,0.001,0.001,0.44,0.015,0.008,0.009
V80503,CC2,0.0648,0.001,0.001,0.001,0.445,0.023,0.008,0.012
V80502,CC1,0.0022,0.001,0.032,0.013,0.07,0.012,0.009,0.006
V74419,CC1,0.05,0.001,0.001,0.001,0.19,0.017,0.006,0.008
V74416,CC3,0.062,0.001,0.001,0.001,0.399,0.021,0.006,0.006
V74606,CC1,0.0018,0.001,0.057,0.001,0.079,0.018,0.008,0.004
V74668,CC1,0.0025,0.001,0.04,0.014,0.136,0.034,0.007,0.008
V76656,CC3,0.04,0.001,0.0,0.0,0.169,0.009,0.006,0.007
V79498,CC3,0.044,0.001,0.0,0.0,0.214,0.01,0.005,0.005
V79497,CC2,0.08,0.005,0.015,0.035,1.282,0.024,0.01,0.012
V79591,CC1,0.002,0.001,0.053,0.001,0.082,0.015,0.007,0.004
V79819,CC3,0.05,0.001,0.001,0.001,0.2,0.017,0.006,0.01
V79821,CC1,0.0354,0.001,0.001,0.001,0.203,0.018,0.009,0.004
V79826,CC1,0.049,0.001,0.001,0.001,0.19,0.023,0.007,0.005
V80751,CC3,0.049,0.001,0.0,0.0,0.374,0.019,0.008,0.01
V80830,CC3,0.05,0.001,0.024,0.009,0.76,0.015,0.005,0.069
V80832,CC1,0.0017,0.001,0.056,0.001,0.078,0.012,0.004,0.004
V80826,CC2,0.035,0.001,0.001,0.001,0.17,0.013,0.006,0.005
V80836,CC2,0.037,0.001,0.001,0.001,0.185,0.014,0.008,0.006
V80847,CC3,0.049,0.001,0.017,0.0,0.838,0.02,0.008,0.076
V80845,CC2,0.033,0.001,0.0,0.0,0.193,0.013,0.003,0.009
V80854,CC3,0.048,0.001,0.017,0.001,0.89,0.028,0.007,0.081
V80855,CC1,0.0015,0.001,0.031,0.013,0.078,0.018,0.008,0.004
V80856,CC2,0.048,0.001,0.001,0.001,0.187,0.017,0.011,0.008
V80859,CC1,0.0015,0.001,0.033,0.013,0.075,0.015,0.008,0.005
V80875,CC1,0.0017,0.001,0.029,0.012,0.063,0.018,0.01,0.003
V80874,CC3,0.053,0.001,0.017,0.0,0.86,0.024,0.005,0.086
V80576,CC2,0.052,0.004,0.021,0.01,0.797,0.027,0.006,0.087
V77854,CC3,0.042,0.001,0.001,0.006,0.215,0.015,0.005,0.008
V79862,CC2,0.074,0.004,0.023,0.036,0.848,0.018,0.005,0.012
V79865,CC1,0.0019,0.001,0.05,0.001,0.081,0.017,0.009,0.007
V79870,CC3,0.038,0.001,0.0,0.0,0.152,0.007,0.005,0.007
V79942,CC2,0.08,0.004,0.0,0.008,1.002,0.019,0.005,0.009
V79944,CC3,0.048,0.001,0.0,0.0,0.178,0.013,0.006,0.008
V80724,CC3,0.065,0.001,0.0,0.0,0.392,0.021,0.009,0.014
V80886,CC2,0.047,0.003,0.023,0.0,0.416,0.018,0.004,0.008
V79251,CC3,0.0541,0.001,0.001,0.001,0.2,0.011,0.008,0.01
V80876,CC2,0.045,0.003,0.018,0.0,0.387,0.012,0.008,0.007
V80883,CC3,0.05,0.004,0.023,0.009,0.742,0.022,0.005,0.088
V80890,CC3,0.045,0.001,0.019,0.009,0.748,0.022,0.004,0.077
V80905,CC3,0.06,0.001,0.024,0.01,0.8,0.017,0.01,0.099
V80904,CC2,0.048,0.002,0.015,0.0,0.371,0.013,0.01,0.012
V80909,CC2,0.051,0.002,0.017,0.0,0.404,0.023,0.008,0.008
V80912,CC1,0.0017,0.001,0.06,0.016,0.571,0.032,0.007,0.005
V77871,CC1,0.0019,0.001,0.035,0.014,0.071,0.012,0.004,0.004
V77953,CC3,0.056,0.001,0.001,0.001,0.178,0.009,0.004,0.007
V77950,CC2,0.14,0.001,0.001,0.001,0.792,0.018,0.003,0.052
V79510,CC2,0.085,0.001,0.001,0.001,1.433,0.015,0.005,0.016
V79518,CC1,0.0023,0.001,0.039,0.012,0.132,0.03,0.007,0.008
V79769,CC1,0.0018,0.001,0.057,0.001,0.08,0.014,0.007,0.005
V79803,CC3,0.0467,0.001,0.001,0.001,0.2,0.018,0.005,0.008
V80150,CC3,0.031,0.001,0.0,0.0,0.202,0.017,0.008,0.008
V80148,CC1,0.002,0.001,0.06,0.001,0.074,0.023,0.007,0.005
V80186,CC2,0.081,0.001,0.027,0.033,0.822,0.016,0.007,0.013
V80365,CC3,0.045,0.001,0.001,0.001,0.204,0.014,0.006,0.006
V80530,CC3,0.046,0.001,0.0,0.0,0.231,0.016,0.005,0.012
V80618,CC3,0.04,0.001,0.001,0.001,0.179,0.011,0.005,0.017
V76913,CC3,0.058,0.001,0.001,0.001,0.198,0.023,0.009,0.007
V76914,CC3,0.052,0.001,0.001,0.001,0.196,0.023,0.01,0.007
V77138,CC3,0.045,0.0,0.0,0.0,0.179,0.018,0.004,0.008
V77179,CC3,0.056,0.001,0.0,0.0,0.417,0.01,0.01,0.009
V78694,CC3,0.0487,0.001,0.001,0.001,0.22,0.009,0.005,0.011
V78781,CC2,0.13,0.005,0.001,0.012,1.331,0.028,0.005,0.232
V78914,CC1,0.039,0.001,0.001,0.001,0.165,0.012,0.012,0.007
V78917,CC3,0.038,0.001,0.001,0.001,0.226,0.024,0.007,0.007
V79453,CC3,0.04,0.001,0.0,0.0,0.189,0.017,0.007,0.006
V79452,CC1,0.0019,0.001,0.054,0.001,0.076,0.013,0.006,0.004
V79457,CC2,0.15,0.003,0.0,0.0,0.798,0.023,0.008,0.034
V79466,CC1,0.0018,0.001,0.05,0.001,0.088,0.017,0.007,0.005
V79468,CC2,0.078,0.003,0.0,0.037,0.821,0.016,0.006,0.016
V79486,CC1,0.0023,0.001,0.024,0.016,0.47,0.028,0.005,0.005
V79490,CC3,0.035,0.001,0.001,0.001,0.18,0.016,0.007,0.006
V79488,CC2,0.065,0.001,0.012,0.031,1.25,0.012,0.006,0.013
V79652,CC1,0.0017,0.001,0.057,0.001,0.076,0.01,0.006,0.004
V79650,CC2,0.088,0.005,0.001,0.001,1.453,0.02,0.005,0.011
V79664,CC1,0.035,0.003,0.002,0.008,0.207,0.015,0.007,0.011
V79676,CC1,0.033,0.001,0.001,0.0,0.176,0.015,0.004,0.009
V79671,CC3,0.0438,0.001,0.001,0.001,0.33,0.017,0.006,0.011
V79674,CC2,0.14,0.001,0.001,0.025,1.269,0.018,0.004,0.277
V79697,CC1,0.0016,0.001,0.001,0.001,0.382,0.043,0.007,0.004
V79779,CC1,0.048,0.002,0.001,0.0,0.174,0.021,0.006,0.012
V79782,CC3,0.046,0.001,0.001,0.0,0.212,0.014,0.007,0.013
V76651,CC3,0.041,0.003,0.001,0.0,0.169,0.008,0.004,0.014
V77630,CC2,0.14,0.001,0.001,0.018,1.3,0.013,0.004,0.213
V77802,CC2,0.093,0.001,0.0,0.006,1.13,0.013,0.005,0.011
V78499,CC3,0.062,0.002,0.0,0.0,0.43,0.015,0.004,0.008
V78534,CC3,0.049,0.001,0.0,0.0,0.228,0.021,0.003,0.016
V78550,CC3,0.044,0.001,0.001,0.0,0.19,0.016,0.01,0.01
V78573,CC3,0.038,0.001,0.0,0.0,0.195,0.019,0.007,0.006
V75183,CC2,0.1,0.001,0.001,0.001,1.42,0.022,0.005,0.014
V75198,CC1,0.0017,0.001,0.031,0.013,0.074,0.013,0.007,0.005
V75202,CC1,0.0015,0.001,0.031,0.013,0.072,0.015,0.007,0.004
V75204,CC3,0.046,0.001,0.001,0.001,0.212,0.015,0.007,0.009
V75212,CC3,0.0481,0.001,0.001,0.001,0.224,0.018,0.008,0.01
V75249,CC3,0.048,0.001,0.0,0.0,0.223,0.013,0.004,0.01
V75253,CC1,0.0017,0.001,0.03,0.013,0.078,0.014,0.007,0.006
V77729,CC1,0.064,0.001,0.001,0.001,0.245,0.023,0.01,0.006
V77731,CC3,0.049,0.001,0.001,0.001,0.226,0.022,0.006,0.006
V77734,CC3,0.061,0.001,0.001,0.001,0.342,0.014,0.004,0.009
V77737,CC2,0.062,0.027,0.0,0.0,0.544,0.012,0.006,0.007
V77740,CC1,0.036,0.001,0.0,0.0,0.241,0.018,0.007,0.004
V77790,CC1,0.07,0.002,0.0,0.0,0.205,0.013,0.005,0.007
V77785,CC2,0.085,0.001,0.001,0.006,1.05,0.012,0.004,0.011
V77792,CC1,0.04,0.001,0.001,0.001,0.19,0.012,0.006,0.006
V77788,CC3,0.055,0.001,0.001,0.001,0.33,0.017,0.005,0.01
V77789,CC3,0.066,0.001,0.0,0.007,0.31,0.009,0.007,0.007
V77791,CC2,0.073,0.001,0.0,0.006,1.031,0.014,0.004,0.011
V77789,CC3,0.062,0.001,0.0,0.0,0.29,0.01,0.007,0.006
V77796,CC3,0.055,0.001,0.0,0.0,0.33,0.012,0.007,0.01
V77801,CC3,0.046,0.001,0.0,0.0,0.203,0.011,0.005,0.009
V77814,CC2,0.084,0.001,0.001,0.007,1.073,0.021,0.003,0.011
V77836,CC3,0.055,0.003,0.0,0.0,0.207,0.019,0.01,0.018
V77842,CC3,0.052,0.001,0.001,0.0,0.201,0.02,0.007,0.009
V78315,CC3,0.061,0.001,0.0,0.0,0.42,0.017,0.007,0.008
V78317,CC2,0.079,0.001,0.026,0.03,0.825,0.02,0.007,0.017
V78318,CC1,0.0017,0.001,0.044,0.012,0.138,0.03,0.006,0.006
V78320,CC2,0.084,0.001,0.032,0.035,0.842,0.016,0.005,0.015
V80382,CC2,0.073,0.001,0.001,0.007,1.003,0.016,0.004,0.014
V80396,CC2,0.081,0.001,0.0,0.007,1.062,0.017,0.006,0.012
V80397,CC1,0.0017,0.001,0.053,0.001,0.09,0.015,0.006,0.004
V80418,CC3,0.0476,0.001,0.001,0.001,0.218,0.021,0.004,0.013
V80553,CC2,0.051,0.004,0.019,0.009,0.745,0.018,0.004,0.082
V80552,CC1,0.002,0.001,0.051,0.001,0.654,0.042,0.005,0.008
V80680,CC1,0.002,0.001,0.054,0.001,0.083,0.015,0.008,0.004
V80741,CC1,0.0017,0.001,0.059,0.001,0.085,0.012,0.008,0.003
V80740,CC3,0.048,0.001,0.0,0.0,0.36,0.028,0.005,0.014
V80767,CC3,0.041,0.001,0.0,0.0,0.222,0.03,0.009,0.01
V80777,CC2,0.032,0.001,0.001,0.001,0.22,0.023,0.01,0.008
V80776,CC1,0.03,0.001,0.001,0.001,0.225,0.036,0.01,0.007
V80784,CC3,0.049,0.001,0.024,0.009,0.74,0.023,0.006,0.118
V80784,CC3,0.05,0.001,0.025,0.009,0.756,0.024,0.006,0.118
V78999,CC3,0.07,0.002,0.0,0.0,0.471,0.022,0.005,0.012
V79031,CC2,0.053,0.001,0.001,0.001,0.424,0.028,0.005,0.008
V79041,CC2,0.042,0.002,0.0,0.0,0.4,0.029,0.006,0.008
V79042,CC1,0.0019,0.001,0.041,0.013,0.124,0.025,0.008,0.005
V79048,CC2,0.047,0.002,0.0,0.001,0.201,0.015,0.008,0.007
V79052,CC1,0.002,0.001,0.055,0.001,0.087,0.011,0.008,0.005
V79065,CC1,0.0016,0.001,0.058,0.001,0.094,0.015,0.008,0.005
V79071,CC1,0.0017,0.001,0.058,0.001,0.081,0.013,0.008,0.005
V79070,CC3,0.053,0.004,0.016,0.0,0.656,0.018,0.004,0.084
V79116,CC1,0.0018,0.001,0.034,0.012,0.064,0.018,0.008,0.004
V79115,CC3,0.075,0.004,0.015,0.007,0.756,0.019,0.006,0.057
V79214,CC1,0.0019,0.001,0.052,0.001,0.079,0.017,0.006,0.005
V79220,CC2,0.081,0.001,0.0,0.03,0.855,0.023,0.009,0.009
V79259,CC3,0.0524,0.001,0.001,0.001,0.243,0.024,0.007,0.007
V79825,CC3,0.041,0.001,0.001,0.001,0.18,0.017,0.009,0.009
V79829,CC1,0.07,0.001,0.001,0.001,0.192,0.014,0.005,0.009
V77665,CC3,0.044,0.001,0.001,0.001,0.204,0.013,0.005,0.009
V77670,CC3,0.0407,0.001,0.001,0.001,0.153,0.015,0.007,0.009
V77669,CC2,0.1076,0.001,0.001,0.001,1.043,0.014,0.005,0.074
V77671,CC1,0.002,0.001,0.059,0.001,0.083,0.011,0.006,0.006
V77691,CC1,0.0024,0.001,0.057,0.001,0.078,0.015,0.007,0.006
V77696,CC1,0.0014,0.001,0.06,0.001,0.08,0.011,0.005,0.004
V77690,CC3,0.066,0.002,0.0,0.0,0.213,0.012,0.006,0.005
V77699,CC1,0.0018,0.001,0.054,0.001,0.076,0.013,0.005,0.005
V77701,CC3,0.063,0.002,0.0,0.0,0.225,0.015,0.006,0.008
V77702,CC1,0.0014,0.001,0.055,0.001,0.079,0.013,0.006,0.004
V77698,CC2,0.1,0.003,0.0,0.0,1.012,0.018,0.005,0.101
V77888,CC3,0.041,0.001,0.001,0.001,0.214,0.014,0.006,0.004
V77891,CC3,0.046,0.001,0.001,0.001,0.191,0.015,0.004,0.007
V75260,CC3,0.0452,0.001,0.001,0.001,0.18,0.017,0.005,0.012
V75257,CC2,0.15,0.001,0.001,0.023,1.22,0.014,0.005,0.225
V75267,CC1,0.0017,0.001,0.06,0.001,0.085,0.013,0.005,0.005
V75265,CC2,0.14,0.001,0.001,0.024,1.39,0.019,0.005,0.247
V75281,CC1,0.0017,0.001,0.057,0.001,0.078,0.013,0.006,0.006
V75282,CC3,0.061,0.001,0.0,0.0,0.194,0.016,0.004,0.013
V75291,CC1,0.0019,0.001,0.053,0.001,0.078,0.015,0.008,0.007
V75293,CC3,0.046,0.001,0.0,0.0,0.12,0.016,0.006,0.01
V76923,CC1,0.002,0.001,0.055,0.001,0.081,0.015,0.007,0.007
V77021,CC2,0.072,0.001,0.001,0.001,0.424,0.008,0.006,0.006
V77288,CC3,0.047,0.001,0.001,0.001,0.207,0.014,0.006,0.007
V77290,CC1,0.0014,0.001,0.05,0.001,0.076,0.015,0.007,0.005
V77310,CC3,0.059,0.001,0.0,0.0,0.19,0.009,0.005,0.004
V77313,CC1,0.0016,0.001,0.061,0.001,0.074,0.01,0.007,0.006
V77324,CC3,0.047,0.003,0.0,0.0,0.142,0.012,0.003,0.012
V77328,CC2,0.075,0.001,0.0,0.03,0.811,0.015,0.006,0.011
V77337,CC1,0.0019,0.001,0.048,0.001,0.635,0.041,0.006,0.006
V77341,CC3,0.04,0.001,0.001,0.001,0.185,0.019,0.01,0.005
V77338,CC2,0.08,0.001,0.001,0.031,0.83,0.017,0.006,0.011
V77347,CC3,0.0487,0.001,0.001,0.001,0.212,0.022,0.007,0.008
V77381,CC3,0.049,0.001,0.001,0.0,0.184,0.015,0.004,0.011
V77385,CC2,0.06,0.001,0.0,0.0,0.453,0.019,0.004,0.009
V77393,CC3,0.04,0.002,0.001,0.0,0.201,0.019,0.002,0.014
V77400,CC1,0.0016,0.001,0.055,0.001,0.073,0.017,0.006,0.006
V77403,CC3,0.035,0.001,0.0,0.0,0.177,0.02,0.003,0.007
V76811,CC3,0.043,0.001,0.0,0.0,0.194,0.011,0.009,0.009
V76812,CC1,0.0018,0.001,0.056,0.001,0.095,0.012,0.007,0.005
V76812,CC1,0.0018,0.001,0.056,0.001,0.094,0.014,0.007,0.005
V76815,CC2,0.79,0.001,0.001,0.0,0.643,0.016,0.003,0.232
V76828,CC2,0.77,0.004,0.001,0.004,0.612,0.02,0.004,0.211
V76834,CC1,0.0018,0.001,0.059,0.001,0.08,0.011,0.006,0.006
V76833,CC3,0.048,0.001,0.001,0.001,0.268,0.015,0.006,0.015
V76830,CC2,0.14,0.001,0.015,0.018,1.13,0.024,0.005,0.013
V76838,CC1,0.0017,0.001,0.063,0.001,0.082,0.015,0.006,0.005
V76840,CC3,0.047,0.001,0.001,0.007,0.185,0.011,0.007,0.019
V78714,CC3,0.032,0.001,0.0,0.0,0.174,0.013,0.003,0.01
V78805,CC3,0.041,0.002,0.001,0.0,0.219,0.02,0.004,0.014
V78803,CC2,0.051,0.002,0.0,0.0,0.439,0.02,0.004,0.007
V80126,CC2,0.064,0.004,0.019,0.042,0.536,0.021,0.008,0.011
V80129,CC3,0.05,0.001,0.0,0.0,0.194,0.02,0.002,0.014
V80138,CC1,0.0018,0.001,0.056,0.001,0.085,0.014,0.007,0.004
V80147,CC2,0.062,0.003,0.015,0.05,0.525,0.017,0.007,0.015
V80254,CC3,0.056,0.001,0.001,0.0,0.22,0.034,0.006,0.009
V80894,CC1,0.0025,0.001,0.047,0.001,0.618,0.039,0.009,0.007
V80902,CC3,0.057,0.001,0.022,0.01,0.765,0.024,0.01,0.084
V77859,CC1,0.0015,0.001,0.03,0.011,0.07,0.011,0.005,0.004
V78634,CC2,0.097,0.001,0.0,0.0,0.422,0.017,0.007,0.007
V78642,CC1,0.0019,0.001,0.051,0.001,0.075,0.011,0.006,0.003
V78735,CC3,0.06,0.001,0.0,0.0,0.433,0.023,0.009,0.008
V78744,CC3,0.067,0.002,0.0,0.0,0.418,0.02,0.006,0.007
V78874,CC2,0.1,0.004,0.001,0.001,1.027,0.026,0.005,0.066
V78877,CC3,0.053,0.001,0.0,0.0,0.125,0.009,0.009,0.005
V78915,CC3,0.043,0.001,0.001,0.001,0.227,0.018,0.007,0.009
V78940,CC3,0.635,0.003,0.0,0.0,0.705,0.021,0.007,0.22
V78949,CC1,0.029,0.001,0.001,0.001,0.209,0.012,0.006,0.006
V78947,CC3,0.64,0.001,0.001,0.001,0.69,0.013,0.005,0.222
V78955,CC1,0.051,0.001,0.001,0.001,0.29,0.015,0.009,0.011
V78966,CC2,0.059,0.002,0.0,0.0,0.404,0.009,0.005,0.005
V79903,CC3,0.052,0.001,0.001,0.001,0.2,0.018,0.011,0.008
V79905,CC2,0.14,0.001,0.001,0.001,0.787,0.017,0.008,0.015
V77057,CC3,0.0435,0.001,0.001,0.001,0.221,0.012,0.01,0.009
V77124,CC3,0.042,0.001,0.0,0.0,0.181,0.014,0.004,0.007
V77130,CC3,0.044,0.001,0.0,0.0,0.204,0.014,0.004,0.007
V77129,CC2,0.19,0.001,0.001,0.029,1.252,0.025,0.003,0.017
V77744,CC1,0.028,0.001,0.0,0.0,0.189,0.021,0.007,0.007
V77742,CC3,0.053,0.001,0.0,0.0,0.31,0.017,0.004,0.008
V77757,CC3,0.064,0.001,0.0,0.0,0.31,0.015,0.005,0.004
V77756,CC3,0.063,0.003,0.0,0.0,0.33,0.016,0.008,0.007
V77760,CC1,0.002,0.001,0.058,0.001,0.088,0.013,0.007,0.005
V77764,CC3,0.055,0.001,0.001,0.001,0.34,0.02,0.006,0.01
V77767,CC3,0.065,0.001,0.001,0.001,0.344,0.025,0.006,0.009
V77798,CC2,0.078,0.001,0.0,0.006,1.063,0.015,0.005,0.017
V74745,CC3,0.067,0.002,0.0,0.0,0.439,0.011,0.006,0.011
V74743,CC2,0.039,0.001,0.0,0.0,0.189,0.022,0.003,0.023
V74748,CC2,0.035,0.001,0.0,0.0,0.186,0.015,0.004,0.007
V74749,CC3,0.061,0.001,0.0,0.0,0.362,0.018,0.008,0.008
V75302,CC3,0.045,0.001,0.0,0.0,0.197,0.015,0.006,0.009
V75300,CC2,0.13,0.005,0.001,0.022,1.349,0.017,0.004,0.223
V75306,CC1,0.0021,0.001,0.053,0.001,0.069,0.016,0.007,0.005
V75312,CC3,0.047,0.001,0.0,0.0,0.193,0.012,0.008,0.006
V76859,CC1,0.002,0.001,0.034,0.012,0.072,0.016,0.007,0.006
V76865,CC1,0.002,0.001,0.03,0.013,0.074,0.013,0.006,0.007
V76864,CC2,0.04,0.001,0.0,0.0,0.182,0.012,0.003,0.008
V76874,CC1,0.0018,0.001,0.06,0.001,0.073,0.007,0.005,0.006
V76875,CC2,0.038,0.001,0.0,0.0,0.177,0.01,0.007,0.005
V76876,CC2,0.038,0.001,0.0,0.0,0.204,0.01,0.006,0.006
V76879,CC2,0.038,0.001,0.0,0.0,0.201,0.012,0.006,0.006
V76881,CC3,0.045,0.001,0.0,0.0,0.179,0.008,0.003,0.007
V76886,CC1,0.0018,0.001,0.065,0.001,0.091,0.013,0.005,0.004
V76885,CC3,0.055,0.001,0.001,0.001,0.21,0.018,0.004,0.017
V77426,CC1,0.0022,0.001,0.036,0.013,0.075,0.009,0.007,0.006
